id_gen	symbol	log2FC_CRC_vs_Normal	adj-p-value_CRC_vs_Normal	vias_reactome	BP	MF	CC
ENSG00000115966	ATF2	0.1371063306187108	0.0016946668297647073	MAP kinase activation, Regulation of PTEN gene transcription, Immune System, Cytokine Signaling in Immune system, Circadian Clock, Signaling by NTRK1 (TRKA), Toll-like Receptor Cascades, Mitochondrial biogenesis, Cellular responses to stress, TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation, Toll Like Receptor TLR1:TLR2 Cascade, MyD88-independent TLR4 cascade , PIP3 activates AKT signaling, Nuclear Events (kinase and transcription factor activation), Organelle biogenesis and maintenance, Signaling by NTRKs, MyD88:MAL(TIRAP) cascade initiated on plasma membrane, Toll Like Receptor 3 (TLR3) Cascade, Toll Like Receptor 9 (TLR9) Cascade, Transcriptional activation of mitochondrial biogenesis, Gene expression (Transcription), Cellular responses to stimuli, Toll Like Receptor 10 (TLR10) Cascade, Intracellular signaling by second messengers, TP53 Regulates Transcription of DNA Repair Genes, Heme signaling, Toll Like Receptor 7/8 (TLR7/8) Cascade, Signaling by Nuclear Receptors, Estrogen-dependent gene expression, Activation of the AP-1 family of transcription factors, MyD88 dependent cascade initiated on endosome, Toll Like Receptor 5 (TLR5) Cascade, Toll Like Receptor TLR6:TLR2 Cascade, Toll Like Receptor 4 (TLR4) Cascade, Generic Transcription Pathway, Signaling by Receptor Tyrosine Kinases, MyD88 cascade initiated on plasma membrane, Chromatin modifying enzymes, Signaling by Interleukins, RNA Polymerase II Transcription, NGF-stimulated transcription, ESR-mediated signaling, Chromatin organization, Interleukin-17 signaling, Cellular response to starvation, Transcriptional Regulation by TP53, TRIF(TICAM1)-mediated TLR4 signaling , Response of EIF2AK4 (GCN2) to amino acid deficiency, Signal Transduction, Toll Like Receptor 2 (TLR2) Cascade, MAPK targets/ Nuclear events mediated by MAP kinases, PTEN Regulation, HATs acetylate histones, Innate Immune System	DNA damage response, hypoglossal nucleus development, positive regulation of DNA-binding transcription factor activity, white fat cell differentiation, protein import into nucleus, BMP signaling pathway, growth plate cartilage chondrocyte proliferation, detection of cell density, cellular response to oxidative stress, positive regulation of transcription by RNA polymerase II, growth plate cartilage chondrocyte differentiation, positive regulation of mitochondrial membrane permeability involved in apoptotic process, vacuole organization, adipose tissue development, transcription initiation-coupled chromatin remodeling, regulation of transcription by RNA polymerase II, abducens nucleus development, mRNA transcription by RNA polymerase II, mitotic intra-S DNA damage checkpoint signaling, in utero embryonic development, outflow tract morphogenesis, JNK cascade, neurofilament cytoskeleton organization, negative regulation of angiogenesis, positive regulation of gene expression, response to osmotic stress, motor neuron apoptotic process, brainstem development, positive regulation of protein phosphorylation, hematopoietic progenitor cell differentiation, positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus, peptidyl-threonine phosphorylation, NK T cell differentiation, positive regulation of transforming growth factor beta2 production, cellular response to anisomycin, facial nucleus development, hepatocyte apoptotic process, liver development, response to organic cyclic compound, cellular lipid metabolic process, negative regulation of transcription by RNA polymerase II, cellular response to leucine starvation, intrinsic apoptotic signaling pathway in response to hypoxia, p38MAPK cascade, positive regulation of cardiac muscle myoblast proliferation, apoptotic process involved in development, cellular response to virus, regulation of DNA-templated transcription, gene expression	leucine zipper domain binding, identical protein binding, promoter-specific chromatin binding, cAMP response element binding, protein heterodimerization activity, metal ion binding, histone H4 acetyltransferase activity, sequence-specific double-stranded DNA binding, DNA-binding transcription factor activity, RNA polymerase II-specific, histone H2B acetyltransferase activity, protein kinase binding, protein binding, cAMP response element binding protein binding, RNA polymerase II cis-regulatory region sequence-specific DNA binding, DNA-binding transcription activator activity, RNA polymerase II-specific, RNA polymerase II transcription regulatory region sequence-specific DNA binding, RNA polymerase II-specific DNA-binding transcription factor binding, histone acetyltransferase activity, protein homodimerization activity, DNA-binding transcription factor activity, cis-regulatory region sequence-specific DNA binding	site of double-strand break, mitochondrial outer membrane, RNA polymerase II transcription regulator complex, nucleoplasm, cytoplasm, H4 histone acetyltransferase complex, nucleus, chromatin
ENSG00000164327	RICTOR	-0.2528845075629924	0.0017084610454802028	Immune System, CD28 co-stimulation, Costimulation by the CD28 family, PIP3 activates AKT signaling, VEGFR2 mediated vascular permeability, Disease, Diseases of signal transduction by growth factor receptors and second messengers, VEGFA-VEGFR2 Pathway, PI3K/AKT Signaling in Cancer, Gene expression (Transcription), Intracellular signaling by second messengers, Constitutive Signaling by AKT1 E17K in Cancer, Generic Transcription Pathway, Regulation of TP53 Expression and Degradation, Adaptive Immune System, Signaling by Receptor Tyrosine Kinases, Regulation of TP53 Degradation, RNA Polymerase II Transcription, Signaling by VEGF, Transcriptional Regulation by TP53, CD28 dependent PI3K/Akt signaling, Signal Transduction, Regulation of TP53 Activity	positive regulation of endothelial cell proliferation, cytoskeleton organization, embryo development ending in birth or egg hatching, regulation of inflammatory response, cellular response to nutrient levels, actin cytoskeleton organization, positive regulation of protein kinase B signaling, regulation of establishment of cell polarity, TORC2 signaling, positive regulation of cell growth, regulation of protein kinase B signaling, peptidyl-serine phosphorylation, positive regulation of peptidyl-tyrosine phosphorylation, negative regulation of apoptotic process, regulation of peptidyl-serine phosphorylation, phosphorylation, positive regulation of actin filament polymerization, positive regulation of TOR signaling, regulation of GTPase activity, regulation of gene expression, regulation of actin cytoskeleton organization	protein binding, ribosome binding, protein kinase binding, protein serine/threonine kinase activator activity, molecular adaptor activity	Golgi apparatus, TORC2 complex, cytosol
ENSG00000144837	PLA1A	0.40494892417983275	0.0017224585542539	Metabolism of lipids, Phospholipid metabolism, Acyl chain remodelling of PS, Metabolism, Glycerophospholipid biosynthesis	phosphatidylserine acyl-chain remodeling, lipid catabolic process, phosphatidylserine metabolic process, lipid metabolic process	phospholipase A1 activity, lipase activity, phosphatidylserine 1-acylhydrolase activity	acrosomal membrane, extracellular region, extracellular space
ENSG00000125503	PPP1R12C	0.40043840726028623	0.0017244459530228776			phosphatase regulator activity, protein binding, enzyme inhibitor activity, protein kinase binding	cytoskeleton, cytoplasm
ENSG00000196821	ILRUN	-0.2482974238291069	0.001756580978687917		innate immune response, negative regulation of type I interferon production, negative regulation of DNA binding, negative regulation of protein localization to nucleus, negative regulation of defense response to virus, macroautophagy, negative regulation of tumor necrosis factor production	ubiquitin binding, protein binding	cytosol, nuclear speck, cytoplasm, centrosome, phagophore assembly site, nucleus
ENSG00000234848		0.22101996269708835	0.0018086963882476702				
ENSG00000137960	GIPC2	0.20820675334334604	0.0018138175936983497			identical protein binding, protein binding, molecular_function	extracellular exosome, cytoplasm
ENSG00000161103	POM121L15P	0.3254283465679815	0.0018138175936983497				
ENSG00000197210		0.3254283465679815	0.0018138175936983497				
ENSG00000290696	POM121L9P	0.3254283465679815	0.0018138175936983497				
ENSG00000158615	PPP1R15B	0.26445025885072804	0.0018621618286042334		response to endoplasmic reticulum stress, positive regulation of phosphoprotein phosphatase activity, ER overload response, negative regulation of PERK-mediated unfolded protein response, negative regulation of protein phosphorylation, response to hydrogen peroxide, negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation, peptidyl-serine dephosphorylation	protein binding, protein phosphatase regulator activity	protein phosphatase type 1 complex, endoplasmic reticulum
ENSG00000112245	PTP4A1	-0.1988265876904376	0.0019121010704925747		positive regulation of cell migration, cell cycle, protein dephosphorylation	protein tyrosine phosphatase activity, protein binding, protein tyrosine/serine/threonine phosphatase activity	cytoplasmic side of plasma membrane, early endosome, endoplasmic reticulum, cytoplasm, spindle, nucleus
ENSG00000285976		-0.1988265876904376	0.0019121010704925747				
ENSG00000138069	RAB1A	-0.18565600924532255	0.001915580592609751	Golgi-to-ER retrograde transport, Post-translational protein modification, Cell Cycle, Mitotic, COPII-mediated vesicle transport, Metabolism of proteins, Vesicle-mediated transport, Rab regulation of trafficking, Mitotic Prophase, Cell Cycle, COPI-mediated anterograde transport, Membrane Trafficking, Asparagine N-linked glycosylation, RAB GEFs exchange GTP for GDP on RABs, RAB geranylgeranylation, COPI-dependent Golgi-to-ER retrograde traffic, M Phase, Intra-Golgi and retrograde Golgi-to-ER traffic, Transport to the Golgi and subsequent modification, Golgi Cisternae Pericentriolar Stack Reorganization, ER to Golgi Anterograde Transport	endoplasmic reticulum to Golgi vesicle-mediated transport, autophagosome assembly, cilium assembly, substrate adhesion-dependent cell spreading, endocytosis, cell migration, growth hormone secretion, vesicle transport along microtubule, COPII-coated vesicle cargo loading, melanosome transport, vesicle-mediated transport, defense response to bacterium, establishment of endothelial intestinal barrier, positive regulation of interleukin-8 production, autophagy, positive regulation of glycoprotein metabolic process, intracellular protein transport, virion assembly, Golgi organization	protein binding, G protein activity, GTPase activity, GTP binding, cadherin binding	extracellular exosome, melanosome, Golgi apparatus, cytosol, transport vesicle membrane, early endosome, Golgi membrane, endoplasmic reticulum, endomembrane system
ENSG00000046604	DSG2	-0.2778306469149707	0.001998033925778434	Programmed Cell Death, RHOG GTPase cycle, Signaling by Rho GTPases, Miro GTPases and RHOBTB3, Apoptosis, Signal Transduction, RAC2 GTPase cycle, Signaling by Rho GTPases, RAC3 GTPase cycle, Developmental Biology, Keratinization, Apoptotic cleavage of cell adhesion  proteins, Formation of the cornified envelope, Apoptotic execution phase, RHO GTPase cycle, Apoptotic cleavage of cellular proteins	homophilic cell adhesion via plasma membrane adhesion molecules, maternal process involved in female pregnancy, regulation of ventricular cardiac muscle cell action potential, response to progesterone, cell-cell adhesion, regulation of heart rate by cardiac conduction, desmosome organization, bundle of His cell-Purkinje myocyte adhesion involved in cell communication, cell adhesion, Purkinje myocyte development	cell adhesion molecule binding, protein binding, cell adhesive protein binding involved in bundle of His cell-Purkinje myocyte communication, calcium ion binding	extracellular exosome, cell-cell junction, intercalated disc, desmosome, intracellular membrane-bounded organelle, apical plasma membrane, lateral plasma membrane, plasma membrane, cornified envelope, cell junction, cell surface
ENSG00000119231	SENP5	0.2657030193488552	0.002021176806033788	SUMOylation, Metabolism of proteins, SUMO is proteolytically processed, Processing and activation of SUMO, Post-translational protein modification	protein desumoylation, protein sumoylation, cell division, cell cycle	protein binding, deSUMOylase activity, SUMO-specific endopeptidase activity	nucleoplasm, nucleus, nucleolus
ENSG00000290381	TTTY11	0.18464961937671198	0.0020271316151042537				
ENSG00000111339	ART4	0.2508487514525992	0.002029940022159258	Metabolism of proteins, Post-translational modification: synthesis of GPI-anchored proteins, Post-translational protein modification		nucleotidyltransferase activity, NAD+ ADP-ribosyltransferase activity, NAD+-protein-arginine ADP-ribosyltransferase activity	plasma membrane, extracellular region, side of membrane
ENSG00000128487	SPECC1	0.17098109110415782	0.002048185972894397		actin cytoskeleton organization, blastocyst development, associative learning		apical part of cell, cytosol, nucleoplasm, membrane, intracellular membrane-bounded organelle, microtubule organizing center, fibrillar center, filamentous actin
ENSG00000261273		-0.22927206772224729	0.0020878082146227445				
ENSG00000112787	FBRSL1	0.4033991712604972	0.0020936195333649548				
ENSG00000119457	SLC46A2	0.21817882684552892	0.0021557899221793645		positive regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway, T cell homeostasis, regulation of T cell differentiation, thymus development, negative regulation of T cell apoptotic process, transmembrane transport	transmembrane transporter activity, symporter activity	plasma membrane, membrane, cell surface
ENSG00000261627		-0.2106156591644499	0.0021834169935598603				
ENSG00000125810	CD93	-0.2842752952093548	0.002193784618389586	Neutrophil degranulation, Immune System, Innate Immune System	cell-cell adhesion, phagocytosis, macrophage activation	carbohydrate binding, protein binding, calcium ion binding, signaling receptor activity, complement component C1q complex binding	tertiary granule membrane, ficolin-1-rich granule membrane, specific granule membrane, secretory granule membrane, plasma membrane, cell surface
